station_name,station_index,station_latitude,station_longitude,venue_name,venue_id,venue_categories_str,venue_latitude,venue_longitude,venue_address,distance_from_station
Nelson & Mainland,129,49.276436,-123.11877,Footo Croissant,4daefb5aa86e29d01a4f2185,Bakery,49.278212402299154,-123.116586874614,855 Hamilton St,253
Nelson & Mainland,129,49.276436,-123.11877,7 Days Coffee Shop,57196f28498e2aeaefab44b2,Café,49.27601424068326,-123.11599381065518,920 Beatty St.,206
Nelson & Mainland,129,49.276436,-123.11877,Fresh Bowl,4b6b8c2ff964a5202c0f2ce3,"Malay Restaurant, Asian Restaurant",49.27424916913321,-123.11981797559935,1128 PACIFIC Blvd,254
Nelson & Mainland,129,49.276436,-123.11877,Contemporary Art Gallery,4ab531b7f964a520277320e3,Art Gallery,49.2782130593273,-123.12104850772694,555 Nelson St,257
Nelson & Mainland,129,49.276436,-123.11877,K Space,4e14002c62e14518a921de96,Music Venue,49.27794498379602,-123.11818646517611,,172
Nelson & Mainland,129,49.276436,-123.11877,Rocanini Coffee Roasters,55032d19498eefc0748c452f,Coffee Shop,49.276940702318356,-123.11526162182115,863 BEATTY St,260
Nelson & Mainland,129,49.276436,-123.11877,Leafy Box,4aca7261f964a520f8c120e3,"Salad Restaurant, Juice Bar, Vegan and Vegetarian Restaurant",49.27450664820124,-123.12040775010577,1155 Pacific Blvd.,245
Nelson & Mainland,129,49.276436,-123.11877,Central City Brew Pub,557f6201498ef12210544095,"Beer Bar, Gastropub, Brewery",49.27679342106756,-123.11525811159436,871 Beatty St,257
Nelson & Mainland,129,49.276436,-123.11877,Fresh Sushi,4aaabe01f964a5202b5720e3,"Sushi Restaurant, Japanese Restaurant",49.27557138170163,-123.11494473024044,909 Expo Blvd.,293
Point Grey & Blenheim,130,49.271471,-123.17731,Point Grey Road Park,4b465687f964a520f81d26e3,Park,49.27157260089563,-123.1761976274798,Point Grey Road,81
Yukon & 6th,131,49.265939,-123.1129,Hot Pink,4fdbf49da17c490bc805d53d,Art Gallery,49.26684990195161,-123.11302248352392,2075 Yukon St.,101
Yukon & 6th,131,49.265939,-123.1129,Solly’s Bagelry,4ab145f3f964a520d56820e3,"Bagel Shop, Bakery",49.264783929651465,-123.11269758434084,368 W 7th Ave,129
Yukon & 6th,131,49.265939,-123.1129,The Beaumont Studios,4aa84de2f964a520ba5020e3,Art Gallery,49.26643240986791,-123.1111213690967,316 West 5th Avenue,140
Yukon & 6th,131,49.265939,-123.1129,Best Buy,4aa9a13cf964a520965420e3,Electronics Store,49.2655502,-123.1143457,2220 Cambie St.,113
Yukon & 6th,131,49.265939,-123.1129,VPD HQ,4ea2e78de3008f7d9245fe4d,Police Station,49.26641243257705,-123.11371519094665,2120 Cambie street,79
Yukon & 6th,131,49.265939,-123.1129,Starbucks,4aa9212ff964a520185220e3,Coffee Shop,49.267179,-123.113134,2035 Yukon St,138
Yukon & 6th,131,49.265939,-123.1129,HomeSense,4d95113ce07ea35d25829f02,Furniture and Home Store,49.2644870027217,-123.11444328316051,491 W 8th Ave,196
Yukon & 6th,131,49.265939,-123.1129,Menchie's,4f0f9e5ee4b0725fea69f095,"Frozen Yogurt Shop, Ice Cream Parlor, Dessert Shop",49.26477393506128,-123.11503276462442,2315 Cambie St,201
Yukon & 6th,131,49.265939,-123.1129,Winners,4af23d6bf964a520d9e621e3,"Department Store, Clothing Store, Luggage Store",49.2645066,-123.1144545,491 8th Avenue West,195
Yukon & 6th,131,49.265939,-123.1129,Big Rock Urban Brewery & Eatery,550b4681498e2c34aaea1a54,"Brewery, Restaurant, Music Venue",49.267366436824375,-123.1110969703105,310 West 4th Avenue,205
Yukon & 6th,131,49.265939,-123.1129,Sweetery Cafe + Dessert,5098566770438789d322464b,"Café, Bakery, Sandwich Spot",49.26800799770297,-123.11166116476942,340 West 2nd Avenue,246
Yukon & 6th,131,49.265939,-123.1129,Starbucks,4aa983e6f964a520095420e3,Coffee Shop,49.264237,-123.114506,2378 Cambie St,222
Yukon & 6th,131,49.265939,-123.1129,Taqueria,4f57a70ae4b060fb300341d0,"Mexican Restaurant, Fast Food Restaurant",49.26459527257519,-123.11510136889572,510 W 8th Ave.,218
Yukon & 6th,131,49.265939,-123.1129,Whole Foods Market,4aa73d25f964a520704c20e3,"Grocery Store, Health Food Store, Organic Grocery",49.264017781723304,-123.11530270683869,510 W 8TH Ave,275
Yukon & 6th,131,49.265939,-123.1129,Westcoast Poke,5837565d016217169f1b1795,Poke Restaurant,49.264044109489355,-123.11400000113967,463 8th Ave W,225
Yukon & 6th,131,49.265939,-123.1129,Uncle Fatih's Pizza,4cd3115772a1a1cd3b376351,Pizzeria,49.26406472367871,-123.11408286495367,477 West 8th Ave,225
Yukon & 6th,131,49.265939,-123.1129,Whole Foods Cafe,67faaf1ee304dc6712532894,Café,49.26383,-123.115048,425 Cambie St,281
Yukon & 6th,131,49.265939,-123.1129,Save-On-Foods,4aad3e92f964a520365f20e3,"Supermarket, Grocery Store, Pharmacy",49.2646753,-123.1144525,2308 Cambie St,179
Yukon & 6th,131,49.265939,-123.1129,Pepper Lunch,5705f978498e2fee241e3918,Asian Restaurant,49.26459527257519,-123.11510136889572,2323 Cambie Street,218
Yukon & 6th,131,49.265939,-123.1129,Uma Sushi,5a62b29f97cf5a4b8ccfc632,"Sushi Restaurant, Japanese Restaurant",49.2637196923264,-123.11381013992967,450 W 8th Ave,255
Yukon & 6th,131,49.265939,-123.1129,BC Liquor Store,4ae5fabbf964a520bca321e3,Liquor Store,49.2642772144537,-123.1150680846319,2395 Cambie St,242
Yukon & 6th,131,49.265939,-123.1129,Menya Raizo,5b5a8157b1538e002ca4246b,Ramen Restaurant,49.26332822048517,-123.11312792688013,West Broadway,290
Yukon & 6th,131,49.265939,-123.1129,The Home Depot,4ad50f49f964a520940121e3,Hardware Store,49.26425241908885,-123.1142738326844,2388 Cambie Street,212
Yukon & 6th,131,49.265939,-123.1129,Toko Restaurant,4b0b3ae6f964a520142f23e3,Chinese Restaurant,49.26499043401731,-123.10978188240772,223 W 7th Ave.,249
Yukon & 6th,131,49.265939,-123.1129,Cafe Tica,4b8749a7f964a5203eba31e3,"Coffee Shop, Sandwich Spot",49.263729227949334,-123.11072887101716,2408 Alberta Street,291
Yukon & 6th,131,49.265939,-123.1129,WFM Coffee Bar,54b2b74b498ee334f9cb197e,"Coffee Shop, Café, Tea Room",49.26386419288343,-123.11528237269894,510 W 8th Ave,288
Yukon & 6th,131,49.265939,-123.1129,Wendy’s,4b4458daf964a52011f425e3,"Fast Food Restaurant, Burger Joint",49.2637064,-123.1145001,480 W. 8th Ave.,273
Burrard & 7th,132,49.265336,-123.145823,Carlos O'Bryan's,54d6dcdf498efaeaed8dc8d0,Irish Pub,49.26533417341934,-123.14549625892458,1774 West 7th Avenue,23
Burrard & 7th,132,49.265336,-123.145823,Burrard Liquor Store,4d4ca4cd94eeb1f726f9655d,Food and Beverage Retail,49.26449499775659,-123.14591097875066,2409 Burrard St,93
Burrard & 7th,132,49.265336,-123.145823,Mazuya Sushi,4ab14654f964a520d76820e3,Sushi Restaurant,49.2650407097852,-123.14587660701457,2355 Burrard St.,33
Burrard & 7th,132,49.265336,-123.145823,Vancouver Feline Hospital,4ad8ee28f964a5201e1621e3,Veterinarian,49.26570481201697,-123.14609565677765,2299 Burrard Streer,45
Burrard & 7th,132,49.265336,-123.145823,Novo Pizzeria & Wine Bar,4e0d1d7222711665f6084ac4,"Pizzeria, Wine Bar, Italian Restaurant",49.26659351595958,-123.14557344108655,2118 Burrard St,140
Burrard & 7th,132,49.265336,-123.145823,Burrard Acura,4bdb240863c5c9b630882668,Car Dealership,49.26448472234612,-123.14542353546962,730 Terminal Avenue,98
Burrard & 7th,132,49.265336,-123.145823,Papaya Hut,4abe7d9ff964a520fb8d20e3,Thai Restaurant,49.26411917344949,-123.14595989554537,2435 Burrard Street,135
Burrard & 7th,132,49.265336,-123.145823,Cineplex Cinemas,4aa72bb4f964a520184c20e3,Movie Theater,49.26710295336831,-123.14533546477985,2110 Burrard St,199
Burrard & 7th,132,49.265336,-123.145823,The Balloon Shop,4b06ed97f964a5204ff322e3,,49.26428906523705,-123.14597444113987,2415 Burratd Street,116
Burrard & 7th,132,49.265336,-123.145823,The Sports Exchange,4b2e98b5f964a5204ce324e3,Sporting Goods Retail,49.26664177827161,-123.14585149924994,2151 Burrard St,145
Burrard & 7th,132,49.265336,-123.145823,Shoppers Drug Mart,4aadd858f964a5207c6120e3,"Pharmacy, Cosmetics Store, Miscellaneous Store",49.263576,-123.14484,1780 West Broadway,208
Burrard & 7th,132,49.265336,-123.145823,Denny's,54946888498ea3488d9e2636,"Breakfast Spot, Diner, American Restaurant",49.263964767606076,-123.14489246051691,1759 West Broadway,166
Burrard & 7th,132,49.265336,-123.145823,Elysian Coffee,4ab5587cf964a520147420e3,Coffee Shop,49.26722928231353,-123.14512676250403,1778 W 5th Ave,216
Burrard & 7th,132,49.265336,-123.145823,Bar One,5488ce65498ec20cb7c81a56,Lounge,49.263908136542035,-123.14488761273176,1759 West Broadway,172
Burrard & 7th,132,49.265336,-123.145823,Akbar's Own Dining Lounge,4b674724f964a5206c452be3,Indian Restaurant,49.26392341281641,-123.14829482418264,1905 West Broadway,238
Burrard & 7th,132,49.265336,-123.145823,Osaka Teppanyaki,4b9b0078f964a520c8ea35e3,Japanese Restaurant,49.26352199705078,-123.14534111738026,103-1788 West Broadway,204
Burrard & 7th,132,49.265336,-123.145823,NCIX Vancouver Outlet Store,4b2d87aaf964a52069d824e3,Electronics Store,49.26384639075451,-123.14374701335372,1711 West Broadway,223
Burrard & 7th,132,49.265336,-123.145823,"Happy Lamb Hot Pot, Vancouver",52d9d8de498eda93801da27b,"Hotpot Restaurant, Chinese Restaurant, Mongolian Restaurant",49.263444775437044,-123.14525341363644,101-1788 West Broadway,214
Burrard & 7th,132,49.265336,-123.145823,Burrard Animal Hospital & Emergency,5537bd58498eb4a7f5a998f8,Veterinarian,49.263558038188435,-123.14526310965329,105-1788 Broadway W,201
Burrard & 7th,132,49.265336,-123.145823,The Spy Store,4acff912f964a52028d720e3,Electronics Store,49.26351682262094,-123.145989417793,1804 W Broadway,202
Burrard & 7th,132,49.265336,-123.145823,Showcase Snowboard Surf & Skate Shop,4b5b6b10f964a52076fc28e3,"Board Store, Sporting Goods Retail",49.26780528559514,-123.14473466023726,1766 W 4th Ave.,285
Burrard & 7th,132,49.265336,-123.145823,Starbucks,4b130c24f964a520449323e3,Coffee Shop,49.263473,-123.144432,1758 West Broadway,230
Burrard & 7th,132,49.265336,-123.145823,Hoke Poke,58c999231174200c2f0a3cf5,Poke Restaurant,49.26780519134762,-123.14651879432283,1834 West 4th Ave,278
Burrard & 7th,132,49.265336,-123.145823,Vancam Service,4d0bff0feea9b60cb2c8553f,Camera Store,49.2644796572639,-123.14250369461429,1666 West 8th Ave,258
Burrard & 7th,132,49.265336,-123.145823,Mi Casa Mexicana,5e17e61f28257000084b3773,Mexican Restaurant,49.26775374933068,-123.14586561261468,2015 Burrard St,268
Burrard & 7th,132,49.265336,-123.145823,Simply Computing,54601076498ee749f6e6084e,Electronics Store,49.26341909145144,-123.14314278524137,1690 West Broadway,288
Burrard & 7th,132,49.265336,-123.145823,Puff,4d66fdac052ea1cd5a6c9549,Smoke Shop,49.26784123175239,-123.14644078350634,1836 West 4th,281
Burrard & 7th,132,49.265336,-123.145823,More Bikes,5793d92bcd1010a4f4f38842,Bicycle Store,49.267908124496124,-123.14693309377192,1856 West 4th Avenue,296
Burrard & 7th,132,49.265336,-123.145823,Exquis Nails,4bd8b0a72e6f0f47e5250808,Cosmetics Store,49.26357843890055,-123.14891401307256,1932 W. Broadway,297
14th & Granville,133,49.25894,-123.139272,Bin 4,5a262b3ca6031c4b2e17b288,Burger Joint,49.25900672508397,-123.138548506818,2996 Granville Street,52
14th & Granville,133,49.25894,-123.139272,Caffé Barney,4aa98d22f964a520375420e3,"Breakfast Spot, Diner",49.259191032276746,-123.13891500234604,2975 Granville St.,38
14th & Granville,133,49.25894,-123.139272,West Elm,50466681e4b060eede8faeff,Furniture and Home Store,49.25931423874856,-123.13887206623572,2947 Granville St.,50
14th & Granville,133,49.25894,-123.139272,West Elm Market,50d39403e4b0d0846231fa0e,Furniture and Home Store,49.25949072788184,-123.13915753745046,2915 Granville St,61
14th & Granville,133,49.25894,-123.139272,Small Victory,5ba59a6bfebf31002cb54fa0,"Bakery, Coffee Shop",49.25829104044415,-123.13856839789828,3070 Granville street,88
14th & Granville,133,49.25894,-123.139272,Bump n Grind,54935681498ee4527f4c72b3,"Coffee Shop, Café",49.25861026604408,-123.13851460466509,3010 Granville Street,66
14th & Granville,133,49.25894,-123.139272,Williams-Sonoma,4ab3cbe1f964a520856e20e3,Kitchen Supply Store,49.25971045384434,-123.13888069707461,2903 Granville Street,90
14th & Granville,133,49.25894,-123.139272,The Stable House,52a2824611d291de6b8ad536,"Restaurant, Wine Bar",49.25971727251537,-123.13917691202526,1520 W 13th Ave,86
14th & Granville,133,49.25894,-123.139272,Anthropologie,4d941d0da93241bd1a3549d6,"Women's Store, Clothing Store, Furniture and Home Store",49.25946706676094,-123.13863434661786,2912 Granville St,74
14th & Granville,133,49.25894,-123.139272,Shoppers Drug Mart,4af5dfd1f964a52027fe21e3,"Pharmacy, Cosmetics Store, Miscellaneous Store",49.25928,-123.13892,2888 Granville St,45
14th & Granville,133,49.25894,-123.139272,Meinhardt Fine Foods,4ad3759df964a52084e420e3,Gourmet Store,49.258820537915156,-123.13851605833437,3002 Granville St,56
14th & Granville,133,49.25894,-123.139272,Muse Cannabis,5dcdc9bd508cb90008af35b2,Marijuana Dispensary,49.25882653037705,-123.13893855307,,27
14th & Granville,133,49.25894,-123.139272,Bean Around The World,4ae7284ff964a520f4a821e3,Coffee Shop,49.259166350865044,-123.13896761384086,2977 Granville St.,33
14th & Granville,133,49.25894,-123.139272,18 Karat,4ab7181ff964a520c07920e3,"Gift Store, Furniture and Home Store",49.258641178130404,-123.1390848837508,3039 Granville St.,35
14th & Granville,133,49.25894,-123.139272,Winsor Gallery,4af38e44f964a52097ee21e3,Art Gallery,49.25865661943431,-123.13892402277516,3025 granville st,40
14th & Granville,133,49.25894,-123.139272,deciem | the abnormal,5cd48a59b6eedb002cbdc93c,Cosmetics Store,49.25930022144314,-123.1390601537033,2985 Granville St,42
14th & Granville,133,49.25894,-123.139272,L'Occitane en Provence,4afb75cdf964a520281e22e3,"Cosmetics Store, Gift Store",49.25845066882238,-123.13898750116658,3051 Granville St,58
14th & Granville,133,49.25894,-123.139272,Bau-Xi Gallery,4b968f34f964a52098d434e3,Art Gallery,49.25845066882238,-123.13898750116658,3045 Granville St,58
14th & Granville,133,49.25894,-123.139272,Diplomatic Immunity,4dfd46028877e9c47495ec4b,Clothing Store,49.25921267405136,-123.13848502668992,2956 Granville St,64
14th & Granville,133,49.25894,-123.139272,Misch,4e74fb2cd4c0934471af4ea3,Boutique,49.25921267405136,-123.13848502668992,2960 Granville Street,64
14th & Granville,133,49.25894,-123.139272,Pottery Barn Kids,4afb4ca6f964a520be1c22e3,"Furniture and Home Store, Children's Clothing Store",49.25948557206155,-123.13891382173973,2935 Granville St,65
14th & Granville,133,49.25894,-123.139272,Tracy Stern Salon Tea,501b1f15e4b084a4c4537493,Coffee Shop,49.258553628831336,-123.1385097615272,3010 Granville St,69
14th & Granville,133,49.25894,-123.139272,Dianes Lingerie,4be4750678e89521d39164ce,Lingerie Store,49.25932594725487,-123.13849471301855,2950 Granville Street,70
14th & Granville,133,49.25894,-123.139272,Lord’s Shoes on South Granville,4cba50d4f796ef3b68d0ff7f,Shoe Store,49.259418622402585,-123.13842154621126,2932 Granville St,81
14th & Granville,133,49.25894,-123.139272,Heirloom Juice Co.,547a2e92498edd0ef851809c,Juice Bar,49.26026303366827,-123.13914249506941,2861 Granville St,147
14th & Granville,133,49.25894,-123.139272,The Latest Scoop,4fb95aa3e4b04e19877a2067,Boutique,49.259377426476696,-123.13825583988991,2928 Granville St,88
14th & Granville,133,49.25894,-123.139272,Homewerx,4e989e726c252a15c1147d39,Furniture and Home Store,49.25953189526406,-123.13843123247874,2928 Granville St,89
14th & Granville,133,49.25894,-123.139272,Freedman Shoes,4c02f273310fc9b60f41c561,Shoe Store,49.26014460708095,-123.13888908999887,"2867 Granville St Vancouver, BC V6H 3J4",136
14th & Granville,133,49.25894,-123.139272,Stanley Industrial Alliance Stage (Arts Club Theatre Company),4ac689b2f964a520f1b420e3,Theater,49.2613945047059,-123.13844463331534,2750 Granville Street,279
14th & Granville,133,49.25894,-123.139272,The University Women's Club of Vancouver at Hycroft,4d49891c782f3704f43e6e37,Historic and Protected Site,49.25723543342775,-123.13677524595171,1489 McRae Ave.,262
14th & Granville,133,49.25894,-123.139272,Holy Trinity Anglican Church,4ca7f14497c8a1cda3fc7fa5,Church,49.26049463802783,-123.13672950974758,1440 12th Ave W,252
Wall & Eton,134,49.287464,-123.060771,Wall & Trinity Park,5039506de4b03fdd88b86621,Park,49.28794484071597,-123.0601305377358,Wall St,70
Wall & Eton,134,49.287464,-123.060771,Domino's Pizza,4b60ad09f964a52088f329e3,Pizzeria,49.28516110726909,-123.06208608344855,2083 Dundas St,273
Beach & Cardero,135,49.283298,-123.142288,The Inukshuk,4b5b84c0f964a5202f0429e3,"Outdoor Sculpture, Monument, Public Art",49.284322410062735,-123.14362551061451,Shoreline Walk,149
Beach & Cardero,135,49.283298,-123.142288,Engagement Sculpture English Bay,4c181f5a1436a59399ef8c75,"Sculpture Garden, Public Art",49.28230580478542,-123.14086628287224,Beach Ave,150
Beach & Cardero,135,49.283298,-123.142288,The Gazebo by English Bay,4c65cfe9877595211b82db4c,Hookah Bar,49.28430276418489,-123.14087499266367,Beach Ave,151
Beach & Cardero,135,49.283298,-123.142288,Momosushi,507e33ede4b039082973d4aa,Sushi Restaurant,49.28469392693477,-123.14066512691122,,194
Beach & Cardero,135,49.283298,-123.142288,Big CRAWdaddies,4db78cd604376df997620485,Dive Bar,49.28276908716424,-123.13960809711938,,202
Beach & Cardero,135,49.283298,-123.142288,Alexandra Park,4c3e336e80bc20a1eeaeaa58,Park,49.28549670598616,-123.1421128437413,1755 Beach Avenue,244
Beach & Cardero,135,49.283298,-123.142288,AIDS Memorial,4c0483cd39d476b03ea731a7,Sculpture Garden,49.28148233002166,-123.14022800039913,Sunset Beach,251
Beach & Cardero,135,49.283298,-123.142288,Playground Of The Gods,55d18064498e4eca345ebef5,Park,49.282398536977354,-123.1390085781746,800 Burnaby Mountain Pkwy,257
Beach & Cardero,135,49.283298,-123.142288,Sunset Mafia Spot,4e40d331fa7697d3df808683,Bar,49.28103448731642,-123.1413252545117,,261
Cypress & 4th,136,49.268269,-123.147885,Tractor,51b54f20498efbbd1e3aa266,"Café, Salad Restaurant",49.26811955488917,-123.14808917567662,1903 W 4th Ave,22
Cypress & 4th,136,49.268269,-123.147885,Rain or Shine Ice Cream,527febfe11d2a397c8945a9a,Ice Cream Parlor,49.26801810971082,-123.14875379784667,102-1926 W 4th Ave,68
Cypress & 4th,136,49.268269,-123.147885,Noodlebox,4aac1cf4f964a520565c20e3,"Asian Restaurant, Vegan and Vegetarian Restaurant, Gluten-Free Restaurant",49.2682733,-123.1471617,1867 W 4TH Ave,52
Cypress & 4th,136,49.268269,-123.147885,Maenam,4aaaa863f964a520d05620e3,Thai Restaurant,49.26803437330562,-123.14879142707053,1938 W 4TH Ave,70
Cypress & 4th,136,49.268269,-123.147885,Blue Star Japanese Bistro,4bd0904e41b9ef3bce56fae5,Japanese Restaurant,49.26821171350887,-123.1488243194996,1935 W 4th Ave,68
Cypress & 4th,136,49.268269,-123.147885,Fable,4f8214cde4b0c7b856b78366,Restaurant,49.267954868505775,-123.14900523592084,1944 W 4th Ave,88
Cypress & 4th,136,49.268269,-123.147885,Ramen Danbo,554d16bf498e79a568da04de,"Noodle Restaurant, Japanese Restaurant, Ramen Restaurant",49.268046965993484,-123.14640455083301,1833 W. 4th Ave.,110
Cypress & 4th,136,49.268269,-123.147885,La Cigale French Bistro,50b9718de4b09c65418aaddb,French Restaurant,49.26820651088383,-123.14947264407046,1961 W 4th Ave,115
Cypress & 4th,136,49.268269,-123.147885,Cowdog Coffee,6802e146c0e7b1728b1689df,"Coffee Shop, Café, Tea Room",49.268221,-123.148484,1927 W. 4th Avenue,43
Cypress & 4th,136,49.268269,-123.147885,Salvation Army Thrift Store,4b3d406df964a520fc9025e3,Vintage and Thrift Store,49.26786169647965,-123.14830775960405,1906 W 4th Ave,54
Cypress & 4th,136,49.268269,-123.147885,Hoke Poke,58c999231174200c2f0a3cf5,Poke Restaurant,49.26780519134762,-123.14651879432283,1834 West 4th Ave,111
Cypress & 4th,136,49.268269,-123.147885,Zulu Records,4aabf938f964a5204f5b20e3,"Record Store, Music Store",49.26802228586013,-123.14971416417187,1972 W 4th Ave,135
Cypress & 4th,136,49.268269,-123.147885,Patagonia,562acb8f498e3302d9584b08,"Clothing Store, Sporting Goods Retail, Outdoor Supply Store",49.2678203787411,-123.14992613845101,1994 W 4th Ave,156
Cypress & 4th,136,49.268269,-123.147885,More Bikes,5793d92bcd1010a4f4f38842,Bicycle Store,49.267908124496124,-123.14693309377192,1856 West 4th Avenue,79
Cypress & 4th,136,49.268269,-123.147885,Las Margaritas,4aa99848f964a5206f5420e3,Mexican Restaurant,49.26822284823799,-123.1501668691635,1999 W 4th Ave,165
Cypress & 4th,136,49.268269,-123.147885,Pizza Hut,4c01b1a4716bc9b69a58bc55,Pizzeria,49.268196447774564,-123.14630900649368,1829 West 4th Avenue,114
Cypress & 4th,136,49.268269,-123.147885,Döner Kebab,4ff63a18e4b003534ba0ef13,"Kebab Restaurant, Falafel Restaurant",49.26790279438904,-123.14936552910201,1956 W 4th Ave,114
Cypress & 4th,136,49.268269,-123.147885,The Bibo,4d70147a27316ea83a30b9aa,Italian Restaurant,49.2682015808481,-123.1465527383515,1845 W. 4th Ave.,96
Cypress & 4th,136,49.268269,-123.147885,Piato Estiatorio,4bd2509fa8b3a59355bb675f,Greek Restaurant,49.2682015808481,-123.1465527383515,1835 w 4th ave.,96
Cypress & 4th,136,49.268269,-123.147885,kitchen corner,4b7362e6f964a520e7ab2de3,"Miscellaneous Store, Furniture and Home Store, Restaurant",49.26825801029807,-123.14923376727725,W 4th Ave,97
Cypress & 4th,136,49.268269,-123.147885,Indian Oven,4abff3e8f964a520329320e3,Indian Restaurant,49.2679490069164,-123.15066701828141,2006 W 4th Ave,204
Cypress & 4th,136,49.268269,-123.147885,Jitters Cafe,4ab2a729f964a520c66b20e3,"Coffee Shop, Café",49.267943963342006,-123.14953124770672,1966 W 4th Ave,124
Cypress & 4th,136,49.268269,-123.147885,Pacific Boarder,4abbc6a0f964a520d88420e3,"Board Store, Sporting Goods Retail",49.268191362281506,-123.14517320292647,1793 W. 4th Ave.,196
Cypress & 4th,136,49.268269,-123.147885,Puff,4d66fdac052ea1cd5a6c9549,Smoke Shop,49.26784123175239,-123.14644078350634,1836 West 4th,115
Cypress & 4th,136,49.268269,-123.147885,Cineplex Cinemas,4aa72bb4f964a520184c20e3,Movie Theater,49.26710295336831,-123.14533546477985,2110 Burrard St,225
Cypress & 4th,136,49.268269,-123.147885,Comor,4aac34eaf964a520e55c20e3,"Board Store, Sporting Goods Retail",49.26813987060413,-123.14541208796334,1793 4th ave,179
Cypress & 4th,136,49.268269,-123.147885,Novo Pizzeria & Wine Bar,4e0d1d7222711665f6084ac4,"Pizzeria, Wine Bar, Italian Restaurant",49.26659351595958,-123.14557344108655,2118 Burrard St,250
Cypress & 4th,136,49.268269,-123.147885,Arc'teryx,527d593011d2c8e87134dcfe,Clothing Store,49.26824238448768,-123.15117872941057,2033 W. 4th Ave,238
Cypress & 4th,136,49.268269,-123.147885,Their There,5b391fb5ea1e440039ec0f6a,"Bakery, Café",49.267851125223636,-123.15138848742781,2042 W 4th Ave.,258
Cypress & 4th,136,49.268269,-123.147885,RYU Apparel,567a0950498ee615c4608a83,Sporting Goods Retail,49.26817595270512,-123.14444200067057,1745 W 4th Avenue,249
Cypress & 4th,136,49.268269,-123.147885,AnnaLena,550500d6498e843f63843a8a,Restaurant,49.270737644978595,-123.14683748431504,1809 W 1st Ave,284
Cypress & 4th,136,49.268269,-123.147885,Mi Casa Mexicana,5e17e61f28257000084b3773,Mexican Restaurant,49.26775374933068,-123.14586561261468,2015 Burrard St,157
Cypress & 4th,136,49.268269,-123.147885,Elysian Coffee,4ab5587cf964a520147420e3,Coffee Shop,49.26722928231353,-123.14512676250403,1778 W 5th Ave,230
Cypress & 4th,136,49.268269,-123.147885,Signed Sealed Delivered,4aafeac1f964a5202d6520e3,Gift Store,49.267954215724245,-123.1500187005288,1988 W. 4th Ave.,158
Cypress & 4th,136,49.268269,-123.147885,Showcase Snowboard Surf & Skate Shop,4b5b6b10f964a52076fc28e3,"Board Store, Sporting Goods Retail",49.26780528559514,-123.14473466023726,1766 W 4th Ave.,234
Cypress & 4th,136,49.268269,-123.147885,Rocky Mountain Flatbread Company,4abed640f964a5202f9020e3,Pizzeria,49.27068499446599,-123.14736528592574,1876 West 1st Ave,271
Cypress & 4th,136,49.268269,-123.147885,Turf,58c308f9cc5b6a39592ba6d0,"Salad Restaurant, Coffee Shop, Café",49.26830925513791,-123.15167103207392,W. 4th Avenue,274
Cypress & 4th,136,49.268269,-123.147885,Ayoub's Dried Fruits & Nuts,50b2b3b6e4b0fca7e9b8ad2a,"Food and Beverage Retail, Snack Place",49.268005543201625,-123.15156391004727,2048 West 4th Avenue,268
Cypress & 4th,136,49.268269,-123.147885,Canterbury tales,4cdf0f6c7e2e236a764c831b,Bookstore,49.267974799701996,-123.15010155972617,1990 west 4th,164
Cypress & 4th,136,49.268269,-123.147885,Be Fresh,55455430498e178d55254418,Market,49.27053342953086,-123.1481311226898,1900 W 1ST Ave,252
Cypress & 4th,136,49.268269,-123.147885,The Bimini Public House,4b722eb3f964a520f1722de3,Pub,49.26795664849493,-123.1508446563076,2010 W 4th Ave,217
Cypress & 4th,136,49.268269,-123.147885,Les Amis du FROMAGE,4aabdb7ff964a520795a20e3,"Cheese Store, Gourmet Store",49.269663697927726,-123.14440716740499,1752 W. 2nd Ave,295
Cypress & 4th,136,49.268269,-123.147885,Audi Downtown Vancouver,52b1fd9111d20f19b904fa63,Car Dealership,49.2694731871508,-123.145201852169,1788 West 2nd Avenue,236
Cypress & 4th,136,49.268269,-123.147885,Oddfish Restaurant,5953294d8264445f832ebbcc,Seafood Restaurant,49.27091441564312,-123.14743386084305,1889 West 1st Ave,295
Cypress & 4th,136,49.268269,-123.147885,Sushi Bella,4e500b7e7d8bd425e498c587,Sushi Restaurant,49.268237168669366,-123.15182704489789,2059 W 4th Ave.,285
Cypress & 4th,136,49.268269,-123.147885,Cacao,58cb3a2af776b00cf690b6ad,Latin American Restaurant,49.2705797978941,-123.14764849893194,1898 1st Ave W,257
Cypress & 4th,136,49.268269,-123.147885,Subway,4b4d1d5af964a52080cb26e3,"Sandwich Spot, Fast Food Restaurant",49.269658466108005,-123.14594760959027,"1807 Burrard Street, 101",208
Cypress & 4th,136,49.268269,-123.147885,The Boardroom,4abe4f24f964a520998c20e3,"Board Store, Sporting Goods Retail",49.26819140351511,-123.14428112675837,1745 West 4th Avenue,261
Cypress & 4th,136,49.268269,-123.147885,The Sports Exchange,4b2e98b5f964a5204ce324e3,Sporting Goods Retail,49.26664177827161,-123.14585149924994,2151 Burrard St,233
Cypress & 4th,136,49.268269,-123.147885,DU/ER,62f8588b1841897d087104a0,Clothing Store,49.268165638400795,-123.14484660850383,1757 W 4th Ave,220
