station_name,station_index,station_latitude,station_longitude,total_slots,venue_name,venue_id,venue_categories_str,venue_latitude,venue_longitude,venue_address,distance_from_station,venue_category_group
10th & Commercial,114,49.261403,-123.070102,26,Neptune Express,4bb692f92f70c9b6e5ab8530,Chinese Restaurant,49.2627016523296,-123.06919112605893,2450 Commercial Dr,158,Restaurants & Bars
10th & Commercial,114,49.261403,-123.070102,26,Roaming Dragon,4d681a2fa88a6ea88283eb72,"Food Truck, Tapas Restaurant",49.26113778226407,-123.07181688531269,Broadway Tech Center,127,Restaurants & Bars
10th & Commercial,114,49.261403,-123.070102,26,Szechuan Chongqing Restaurant,4ac6cf31f964a52058b620e3,Chinese Restaurant,49.25942920941598,-123.06961781460096,2808 Commercial Drive,222,Restaurants & Bars
10th & Commercial,114,49.261403,-123.070102,26,Naruto Sushi,4ff0ba11e4b04bc47c29e165,Sushi Restaurant,49.259875041959226,-123.07008751499409,2763 Commercial Drive,169,Restaurants & Bars
10th & Commercial,114,49.261403,-123.070102,26,St. Augustine's Craft Brew House & Kitchen,4ad25114f964a520e0e020e3,"Brewery, Pub, Burger Joint",49.263730597571936,-123.06958221423986,2360 Commercial Dr,261,Restaurants & Bars
10th & Commercial,114,49.261403,-123.070102,26,Donair Dude,60fe34ae1d6ca60356a40496,Shawarma Restaurant,49.26267095478108,-123.06951302536864,2450 Commercial Dr,147,Restaurants & Bars
10th & Commercial,114,49.261403,-123.070102,26,Broadway Station Eye Clinic,4bccd434fb84c9b6cd1c213e,Medical Center,49.262908146584685,-123.07001985738788,2453,167,Other
10th & Commercial,114,49.261403,-123.070102,26,Abraham's Metaphysical Books,4b918bc9f964a5207ac433e3,,49.25985439120237,-123.07000464500705,2777 Commercial Dr,172,Other
10th & Commercial,114,49.261403,-123.070102,26,Seasons Bakery,53e91dee498e5e88a3a7caad,Bakery,49.258896626823166,-123.0701669112803,2879 Commercial Drive,278,Restaurants & Bars
10th & Commercial,114,49.261403,-123.070102,26,Safeway Canada,4aaf3b2af964a520296420e3,"Supermarket, Grocery Store, Pharmacy",49.262243,-123.06781,1780 E Broadway,190,Banks & Shops
10th & Cambie,115,49.262487,-123.114397,35,Moii Cafe,4fd3a01be4b0540d9cb027ea,"Café, Creperie, Bubble Tea Shop",49.26258213312104,-123.11525419919302,2559 Cambie St,63,Banks & Shops
10th & Cambie,115,49.262487,-123.114397,35,Marulilu Cafe,4b1db335f964a520211424e3,"Japanese Restaurant, Café",49.26333782125798,-123.11411798000334,451 W Broadway,96,Restaurants & Bars
10th & Cambie,115,49.262487,-123.114397,35,Peaceful Restaurant,4ab04bfaf964a520ed6620e3,"Chinese Restaurant, Noodle Restaurant, Tea Room",49.26307526580492,-123.11604917049408,532 W Broadway,136,Restaurants & Bars
10th & Cambie,115,49.262487,-123.114397,35,Starbucks,4aabf74af964a5203c5b20e3,Coffee Shop,49.26318119699893,-123.11492921945528,500 W Broadway,86,Restaurants & Bars
10th & Cambie,115,49.262487,-123.114397,35,A&L Market,4b3e4c5af964a520de9a25e3,Grocery Store,49.26306585552539,-123.11407884450507,458 West Broadway,68,Banks & Shops
10th & Cambie,115,49.262487,-123.114397,35,Menya Raizo,5b5a8157b1538e002ca4246b,Ramen Restaurant,49.26332822048517,-123.11312792688013,West Broadway,131,Restaurants & Bars
10th & Cambie,115,49.262487,-123.114397,35,Xin Chào,664a5d6c8fc055202eb20da9,Vietnamese Restaurant,49.262562,-123.115285,2559 Cambie St,64,Restaurants & Bars
10th & Cambie,115,49.262487,-123.114397,35,Whole Foods Cafe,67faaf1ee304dc6712532894,Café,49.26383,-123.115048,425 Cambie St,156,Other
10th & Cambie,115,49.262487,-123.114397,35,La Taqueria Pinche Taco Shop,4e223f06d4c0d32590f80ff4,Taco Restaurant,49.263534,-123.112795,2450 YUKON St,164,Restaurants & Bars
10th & Cambie,115,49.262487,-123.114397,35,Whole Foods Market,4aa73d25f964a520704c20e3,"Grocery Store, Health Food Store, Organic Grocery",49.2640177817233,-123.11530270683868,510 W 8TH Ave,182,Restaurants & Bars
10th & Cambie,115,49.262487,-123.114397,35,Jollibee,63560d0518f2d50e9c6b4717,"Filipino Restaurant, Fried Chicken Joint",49.262885939113,-123.11536119962072,2549 Cambie St,82,Restaurants & Bars
10th & Cambie,115,49.262487,-123.114397,35,Broadway mini mart,4f761bfee4b0c8b496d15dca,Convenience Store,49.26305065033875,-123.11513192293334,453 W Broadway,82,Banks & Shops
10th & Cambie,115,49.262487,-123.114397,35,Pho Extreme Xe Lua,506241a2e4b061897f154545,Vietnamese Restaurant,49.2633413219879,-123.11427891254424,457 W. Broadway,95,Restaurants & Bars
10th & Cambie,115,49.262487,-123.114397,35,Sushi California,50982adee4b0cb1b3389815d,"Sushi Restaurant, Japanese Restaurant",49.26310882907362,-123.11251831875695,388 W Broadway,152,Restaurants & Bars
10th & Cambie,115,49.262487,-123.114397,35,Uma Sushi,5a62b29f97cf5a4b8ccfc632,"Sushi Restaurant, Japanese Restaurant",49.2637196923264,-123.11381013992968,450 W 8th Ave,143,Restaurants & Bars
10th & Cambie,115,49.262487,-123.114397,35,A&W Restaurant,593c332b16fa0435e42fb0d5,"Fast Food Restaurant, Burger Joint",49.26339027566031,-123.11426870494756,467 West Broadway,100,Restaurants & Bars
10th & Cambie,115,49.262487,-123.114397,35,Saku,5d0302c9c0f163002ce055ae,Japanese Restaurant,49.26296858669596,-123.11658481991648,548 West Broadway,167,Restaurants & Bars
10th & Cambie,115,49.262487,-123.114397,35,Marble Slab Creamery,4d1d44f916cfb60c4af83d61,"Ice Cream Parlor, Dessert Shop",49.26328527130964,-123.11634224665607,541 W Broadway,166,Banks & Shops
10th & Cambie,115,49.262487,-123.114397,35,Subway,4c880321a0ffb60c66a51ec5,"Sandwich Spot, Fast Food Restaurant",49.26332322617376,-123.11377635318944,433 West Broadway,103,Restaurants & Bars
10th & Cambie,115,49.262487,-123.114397,35,Chipotle Mexican Grill,59fb62fa5f68b91e73eb36c9,"Mexican Restaurant, Burrito Restaurant",49.26297879769678,-123.1161801660426,532 Broadway W Unit 100,140,Restaurants & Bars
10th & Cambie,115,49.262487,-123.114397,35,Johnny Can't Surf,598ccbe7fd16bb0cfe1d5d94,"Coffee Shop, Food Truck",49.262118816264376,-123.11562023056344,,97,Restaurants & Bars
10th & Cambie,115,49.262487,-123.114397,35,Hokkaido Ramen Santouka,588e7f618b0ebb5d010abac4,"Ramen Restaurant, Restaurant",49.26307526580492,-123.11680018901824,558 West Broadway,186,Restaurants & Bars
10th & Cambie,115,49.262487,-123.114397,35,London Drugs,4aa82d01f964a520d74f20e3,Pharmacy,49.2635686,-123.1159976,525 W Broadway,167,Banks & Shops
10th & Cambie,115,49.262487,-123.114397,35,Westcoast Poke,5837565d016217169f1b1795,Poke Restaurant,49.26404410948936,-123.11400000113969,463 8th Ave W,175,Restaurants & Bars
10th & Cambie,115,49.262487,-123.114397,35,WFM Coffee Bar,54b2b74b498ee334f9cb197e,"Coffee Shop, Café, Tea Room",49.26386419288343,-123.11528237269894,510 W 8th Ave,165,Restaurants & Bars
10th & Cambie,115,49.262487,-123.114397,35,Yolks Breakfast,564c119b498edcdb7cf18587,Breakfast Spot,49.26306003207587,-123.11653599143028,546 West Broadway,167,Restaurants & Bars
10th & Cambie,115,49.262487,-123.114397,35,Uncle Fatih's Pizza,4cd3115772a1a1cd3b376351,Pizzeria,49.26406472367871,-123.11408286495367,477 West 8th Ave,176,Restaurants & Bars
10th & Cambie,115,49.262487,-123.114397,35,Elysian Coffee,4aa98676f964a520105420e3,Coffee Shop,49.263168,-123.117331,590 W Broadway,225,Restaurants & Bars
10th & Cambie,115,49.262487,-123.114397,35,Starbucks,4aa983e6f964a520095420e3,Coffee Shop,49.264237,-123.114506,2378 Cambie St,194,Restaurants & Bars
10th & Cambie,115,49.262487,-123.114397,35,Wendy’s,4b4458daf964a52011f425e3,"Fast Food Restaurant, Burger Joint",49.2637064,-123.1145001,480 W. 8th Ave.,135,Restaurants & Bars
10th & Cambie,115,49.262487,-123.114397,35,HomeSense,4d95113ce07ea35d25829f02,Furniture and Home Store,49.2644870027217,-123.11444328316053,491 W 8th Ave,222,Banks & Shops
10th & Cambie,115,49.262487,-123.114397,35,Rogue Kitchen & Wetbar,4f60fc8be4b0a9d090a1f850,"Bar, Restaurant",49.2630892687977,-123.11772286891936,602 W Broadway,250,Restaurants & Bars
10th & Cambie,115,49.262487,-123.114397,35,Cactus Club Cafe,4aa843e0f964a5207f5020e3,American Restaurant,49.26340783580952,-123.11727494001389,575 West Broadway,232,Restaurants & Bars
10th & Cambie,115,49.262487,-123.114397,35,Lumiere Cafe,64611ebcd920d31e60903726,Café,49.26347813476412,-123.1157361004446,W Broadway,146,Other
10th & Cambie,115,49.262487,-123.114397,35,Menchie's,4f0f9e5ee4b0725fea69f095,"Frozen Yogurt Shop, Ice Cream Parlor, Dessert Shop",49.26477393506128,-123.11503276462442,2315 Cambie St,258,Banks & Shops
10th & Cambie,115,49.262487,-123.114397,35,BC Liquor Store,4ae5fabbf964a520bca321e3,Liquor Store,49.2642772144537,-123.1150680846319,2395 Cambie St,204,Banks & Shops
10th & Cambie,115,49.262487,-123.114397,35,Winners,4af23d6bf964a520d9e621e3,"Department Store, Clothing Store, Luggage Store",49.2645066,-123.1144545,491 8th Avenue West,224,Banks & Shops
10th & Cambie,115,49.262487,-123.114397,35,Body Energy Club,4dcc3412fa76873d1c7a08d1,Restaurant,49.26078028238817,-123.116479371912,555 W 12th Ave,242,Restaurants & Bars
10th & Cambie,115,49.262487,-123.114397,35,Taqueria,4f57a70ae4b060fb300341d0,"Mexican Restaurant, Fast Food Restaurant",49.26459527257519,-123.11510136889572,510 W 8th Ave.,239,Restaurants & Bars
10th & Cambie,115,49.262487,-123.114397,35,Solly’s Bagelry,4ab145f3f964a520d56820e3,"Bagel Shop, Bakery",49.264783929651465,-123.11269758434084,368 W 7th Ave,283,Restaurants & Bars
10th & Cambie,115,49.262487,-123.114397,35,The Home Depot,4ad50f49f964a520940121e3,Hardware Store,49.26425241908885,-123.1142738326844,2388 Cambie Street,196,Banks & Shops
10th & Cambie,115,49.262487,-123.114397,35,Sushi Dragon,50635880e4b0977ecd7e5e09,Japanese Restaurant,49.263133667370425,-123.11813988125692,614 W Broadway,280,Restaurants & Bars
10th & Cambie,115,49.262487,-123.114397,35,Onigiri-Ya,66f4501874641f4b650c522a,Japanese Restaurant,49.263446,-123.116437,545 W Broadway,182,Restaurants & Bars
10th & Cambie,115,49.262487,-123.114397,35,Joti's No Frills,4d59e8c48492a143e1382d27,"Grocery Store, Bakery, Farmers Market",49.263006,-123.11135,310 West Broadway,228,Restaurants & Bars
10th & Cambie,115,49.262487,-123.114397,35,Book Warehouse,4b1092a5f964a520117323e3,Bookstore,49.26326523818695,-123.11831532735566,632 W. Broadway,297,Other
10th & Cambie,115,49.262487,-123.114397,35,Yuk Yuk's Comedy Club,4f77e130e4b0b009eebc0f50,Comedy Club,49.26004488361375,-123.11499826753108,2837 Cambie St.,274,Other
10th & Cambie,115,49.262487,-123.114397,35,City Square Mall - Food Court,4c21219113c00f47a17b85de,Food Court,49.26096046618133,-123.1163537426704,555 W. 12th Ave,221,Restaurants & Bars
10th & Cambie,115,49.262487,-123.114397,35,Pepper Lunch,5705f978498e2fee241e3918,Asian Restaurant,49.26459527257519,-123.11510136889572,2323 Cambie Street,239,Restaurants & Bars
10th & Cambie,115,49.262487,-123.114397,35,A&W Restaurant,4b7205ecf964a520ac6a2de3,"Fast Food Restaurant, Burger Joint",49.26073905391724,-123.1163136522294,"555 12th Avenue West, Unit 25",238,Restaurants & Bars
10th & Cambie,115,49.262487,-123.114397,35,Share Tea,59e17bf46f706a79a2e1a28f,Bubble Tea Shop,49.26003027087582,-123.11486966468895,2828 Cambie St,275,Banks & Shops
Quebec & 1st,116,49.27033,-123.10275,18,Amato Gelato Cafe,4b730a25f964a52086972de3,Ice Cream Parlor,49.27006500969109,-123.10299479144408,78 1st Avenue E,34,Other
Quebec & 1st,116,49.27033,-123.10275,18,Mario's Gelati,4aae967bf964a520836220e3,Ice Cream Parlor,49.27016,-123.10312,88 East 1st Ave,32,Other
Quebec & 1st,116,49.27033,-123.10275,18,Tractor,57951723498e1e1d10b665a7,Salad Restaurant,49.26953467791161,-123.10286854181948,1751 QUEBEC St,88,Restaurants & Bars
Quebec & 1st,116,49.27033,-123.10275,18,Starbucks,551ef368498ec5766644afc6,Coffee Shop,49.2694986626904,-123.10294659429476,1775 Quebec St,93,Restaurants & Bars
Quebec & 1st,116,49.27033,-123.10275,18,MEC Vancouver,5eebe2cda41b0b00083c1494,Outdoor Supply Store,49.26934909707908,-123.10212269244604,111 2nd Ave East,118,Banks & Shops
Quebec & 1st,116,49.27033,-123.10275,18,Earnest Ice Cream,54bea64f498ec3ed3dde9a10,Ice Cream Parlor,49.26896525441082,-123.10261255924644,1829 QUEBEC St,151,Other
Quebec & 1st,116,49.27033,-123.10275,18,Brewhall,5b3edf948d0a53002c0de71b,"Beer Bar, Brewery, Burger Joint",49.26930906503562,-123.10342845059355,97 E 2nd Ave,123,Restaurants & Bars
Quebec & 1st,116,49.27033,-123.10275,18,Railtown Cafe,58f27d37780eee43498e1a60,Café,49.270321771066,-123.100907558549,1691 Main St,133,Other
Quebec & 1st,116,49.27033,-123.10275,18,Hon's Wonton House,5b4a4f7c610f04002c9239fe,"Asian Restaurant, Noodle Restaurant",49.26952477703004,-123.10416557338309,25 E 2nd Ave,136,Restaurants & Bars
Quebec & 1st,116,49.27033,-123.10275,18,Glory Juice Co.,55abd548498e1966a0ebd1f0,Juice Bar,49.26903018587822,-123.10306896060708,78 E 2ND Ave,146,Restaurants & Bars
Quebec & 1st,116,49.27033,-123.10275,18,Faculty Brewing Co.,55d97956498e2c299b5830c0,Brewery,49.268691432675496,-123.10451320279196,1830 Ontario St,222,Restaurants & Bars
Quebec & 1st,116,49.27033,-123.10275,18,Swiss Bakery,4b883a16f964a520d0e831e3,"Bakery, Swiss Restaurant",49.26830833180045,-123.10170300174184,143 East 3rd Ave,237,Restaurants & Bars
Quebec & 1st,116,49.27033,-123.10275,18,Fife Bakery,5863012d3e8835567907c4fe,Bakery,49.26808799785245,-123.1030698966676,64 East 3rd Avenue,250,Restaurants & Bars
Quebec & 1st,116,49.27033,-123.10275,18,Brews & Bites,55a925ee498e73edd741a09e,Coffee Shop,49.27077484662607,-123.10094610554806,1 - 1635 Main St,139,Restaurants & Bars
Quebec & 1st,116,49.27033,-123.10275,18,Argo Cafe,4aae6272f964a520f06120e3,"Diner, Café",49.26860844046656,-123.10449315933069,1836 Ontario St.,229,Other
Quebec & 1st,116,49.27033,-123.10275,18,Gusto - Taste Of Italy,5c4cccbf6bdee600398e07fb,Bistro,49.27133235316938,-123.10586068070918,Salt Street,251,Other
Quebec & 1st,116,49.27033,-123.10275,18,Nuba Café,4b5a3453f964a52010b428e3,"Middle Eastern Restaurant, Mediterranean Restaurant",49.26813,-123.101671,146 E 3RD Ave,256,Restaurants & Bars
Quebec & 1st,116,49.27033,-123.10275,18,Craft Beer Market,508c2d32e4b032d8be856a72,Gastropub,49.27068736614234,-123.10638324592814,85 W 1st Ave.,266,Other
Quebec & 1st,116,49.27033,-123.10275,18,Dubh Linn Gate Irish Pub,55c96782498e12fb9f1fd785,"Irish Pub, Pub",49.27150586043928,-123.10076493971091,1601 Main St,194,Restaurants & Bars
Quebec & 1st,116,49.27033,-123.10275,18,Narrow Lounge,4aa734e0f964a520454c20e3,"Speakeasy, Lounge, Beer Garden",49.268402932011625,-123.10058499701648,1898 Main St,265,Other
Quebec & 1st,116,49.27033,-123.10275,18,London Drugs,503fd2f7e4b0364d846079ca,Pharmacy,49.27128107537526,-123.1057135079693,1622 Salt St,239,Banks & Shops
Quebec & 1st,116,49.27033,-123.10275,18,Manna Sushi,534b1efb498ea14e2266bdc0,Sushi Restaurant,49.26903568186544,-123.10420506038756,6 East 2nd Ave,178,Restaurants & Bars
Quebec & 1st,116,49.27033,-123.10275,18,Subway,5024458ee4b0578fd3c5957a,"Sandwich Spot, Fast Food Restaurant",49.27041082366736,-123.10594445627072,1696 Salt Street,231,Restaurants & Bars
Quebec & 1st,116,49.27033,-123.10275,18,Blenz Coffee,51f0591a498e26b88854db2f,Coffee Shop,49.269458481571945,-123.1063500713112,97 West 2nd Ave,278,Restaurants & Bars
Quebec & 1st,116,49.27033,-123.10275,18,Tap & Barrel,4f9c6b9de4b08ea0397d407a,"Gastropub, Bar",49.271869045051226,-123.10606969513309,1 Athletes Way,295,Restaurants & Bars
Quebec & 1st,116,49.27033,-123.10275,18,Pho Quynh Express,5a9335a1c62b493a333d94c8,Vietnamese Restaurant,49.269437864445614,-123.10626720006464,91 West 2nd Avenue,273,Restaurants & Bars
Quebec & 1st,116,49.27033,-123.10275,18,Honolulu Coffee False Creek,634475ef91befb77d90bc349,Coffee Shop,49.26951511582169,-123.10635489330186,97 W 2nd Ave,276,Restaurants & Bars
Quebec & 1st,116,49.27033,-123.10275,18,Chai Wagon,5eb7269aa30d170008c90ec2,"Food Stand, Tea Room",49.271270751884174,-123.10650437832597,,291,Restaurants & Bars
Lakewood & Oxford,117,49.285575,-123.061575,18,Far Out Coffee Post,510955e4e4b08c09c7a07f54,"Café, Coffee Shop",49.284964157370254,-123.0599594831332,2173 Dundas St,135,Restaurants & Bars
Lakewood & Oxford,117,49.285575,-123.061575,18,Domino's Pizza,4b60ad09f964a52088f329e3,Pizzeria,49.28516110726909,-123.06208608344856,2083 Dundas St,59,Restaurants & Bars
Lakewood & Oxford,117,49.285575,-123.061575,18,Parallel 49 Brewing Co.,4f1b5861e4b08382320d3f2e,Brewery,49.2839218718028,-123.0643636219946,1946 Triumph St,273,Restaurants & Bars
Lakewood & Oxford,117,49.285575,-123.061575,18,McDonald's,4ad0e5bef964a520e1da20e3,Fast Food Restaurant,49.28512620507243,-123.06394959142293,1965 Powell St.,179,Restaurants & Bars
Lakewood & Oxford,117,49.285575,-123.061575,18,Subway,4cc9de2de7926dcb08775f77,"Sandwich Spot, Fast Food Restaurant",49.28410466077998,-123.06029251641576,,187,Restaurants & Bars
Lakewood & Oxford,117,49.285575,-123.061575,18,Pepper Roast,4b1d6f84f964a520821024e3,Wings Joint,49.28512620507243,-123.06394959142293,1985 Powell Street,179,Other
Lakewood & Oxford,117,49.285575,-123.061575,18,JJ Bean,4aa961a6f964a520625320e3,"Coffee Shop, Café",49.28476626215115,-123.06550867814256,1904 Powell St.,298,Restaurants & Bars
Lakewood & Oxford,117,49.285575,-123.061575,18,Princeton Pub & Grill,4b6e5f4bf964a520a8ba2ce3,"Pub, Diner",49.285018771208975,-123.0650765930392,1901 Powell St,261,Restaurants & Bars
Carolina & Great Northern Way,118,49.267266,-123.090786,16,Cazba Food Truck,4ffb3af4e4b08c8c547c756d,Food Truck,49.26717717900867,-123.09050027879532,Granville St.,22,Restaurants & Bars
Carolina & Great Northern Way,118,49.267266,-123.090786,16,Kafka’s Coffee,5b5e23ffc03635002c19648e,"Café, Coffee Shop",49.26720793511277,-123.09017840985707,577 Great Northern Way,44,Restaurants & Bars
Carolina & Great Northern Way,118,49.267266,-123.090786,16,Nemesis Coffee,60c0e6aabc1aaf0666085360,"Coffee Shop, Café",49.267090522333646,-123.09260203077412,555 GREAT NORTHERN Way,133,Restaurants & Bars
Carolina & Great Northern Way,118,49.267266,-123.090786,16,Loafe Cafe,5ac6608cdff81546e385f719,"Café, Bakery, Coffee Shop",49.26761,-123.091921,,90,Restaurants & Bars
Carolina & Great Northern Way,118,49.267266,-123.090786,16,Monte Clark Gallery,5259e41711d21669f7de82ce,Art Gallery,49.26764641674323,-123.0921625448867,525 Great Northern Way,108,Landmarks & Museums
Carolina & Great Northern Way,118,49.267266,-123.090786,16,Equinox project space,4f4fde42e4b0f022a110db8e,Art Gallery,49.26812576016514,-123.09342007591827,525 Great Northern Way,213,Landmarks & Museums
Carolina & Great Northern Way,118,49.267266,-123.090786,16,Equinox Gallery,50c3d09de4b01b1b6dd24b55,Art Gallery,49.26808974982873,-123.09349813568754,3642 Commercial,216,Landmarks & Museums
Carolina & Great Northern Way,118,49.267266,-123.090786,16,Great Northern Way Equinox Place,4f2479aee4b0fd1837e78b0d,,49.268239036465005,-123.0934297022073,,220,Other
Carolina & Great Northern Way,118,49.267266,-123.090786,16,Super Thai Food,520d3298498ebf87369b78fb,Food Truck,49.26660245020785,-123.08787693829709,,223,Restaurants & Bars
Columbia & 5th,119,49.266476,-123.109389,18,The Beaumont Studios,4aa84de2f964a520ba5020e3,Art Gallery,49.26643240986791,-123.1111213690967,316 West 5th Avenue,125,Landmarks & Museums
Columbia & 5th,119,49.266476,-123.109389,18,Rocanini Coffee Roasters,4e01174ae4cd338f2d471280,Coffee Shop,49.26667863018979,-123.10765454334506,127 W 5th Ave,127,Restaurants & Bars
Columbia & 5th,119,49.266476,-123.109389,18,Midland Appliance,4e98d911d22d3f4f88be6a96,Furniture and Home Store,49.26729191468863,-123.10989680573556,2015 Columbia Street,97,Banks & Shops
Columbia & 5th,119,49.266476,-123.109389,18,Emelle's Catering,4abce7fff964a520a38720e3,"Bistro, Restaurant",49.2648717029759,-123.10863623106552,177 W.7th Avenue,186,Restaurants & Bars
Columbia & 5th,119,49.266476,-123.109389,18,Big Rock Urban Brewery & Eatery,550b4681498e2c34aaea1a54,"Brewery, Restaurant, Music Venue",49.267366436824375,-123.1110969703105,310 West 4th Avenue,158,Restaurants & Bars
Columbia & 5th,119,49.266476,-123.109389,18,Honest To Pete,63f26dd4d1c49a0e18b97577,Coffee Shop,49.266374,-123.111097,,124,Restaurants & Bars
Columbia & 5th,119,49.266476,-123.109389,18,Toko Restaurant,4b0b3ae6f964a520142f23e3,Chinese Restaurant,49.26499043401731,-123.10978188240772,223 W 7th Ave.,167,Restaurants & Bars
Columbia & 5th,119,49.266476,-123.109389,18,Sweetery Cafe + Dessert,5098566770438789d322464b,"Café, Bakery, Sandwich Spot",49.26800799770297,-123.11166116476942,340 West 2nd Avenue,236,Restaurants & Bars
Columbia & 5th,119,49.266476,-123.109389,18,Hot Pink,4fdbf49da17c490bc805d53d,Art Gallery,49.26684990195161,-123.11302248352392,2075 Yukon St.,266,Landmarks & Museums
Columbia & 5th,119,49.266476,-123.109389,18,Gescan,4c90e69f57e5b60cdef05b1c,Structure,49.26773480236037,-123.11034009395196,234 w. 3rd ave,155,Other
Columbia & 5th,119,49.266476,-123.109389,18,The Juice Truck,537e3ec8498ec730b9966b97,"Juice Bar, Salad Restaurant, Vegan and Vegetarian Restaurant",49.266348475126506,-123.10543639096524,28 W 5th Ave,286,Restaurants & Bars
Columbia & 5th,119,49.266476,-123.109389,18,Terra Breads False Creek,4abd10f6f964a5203f8820e3,Café,49.266546286386266,-123.10587000009508,53 West 5th Ave,255,Other
Columbia & 5th,119,49.266476,-123.109389,18,Mayers Packaging,4cbdc413035d236a26c8ec4e,Structure,49.26493402959935,-123.11066928302655,308 E 5th Ave,194,Other
Columbia & 5th,119,49.266476,-123.109389,18,Coastal Jazz,4f3c27f3e4b0b0c434719a42,Arts and Entertainment,49.26493402959935,-123.11066928302655,295 7th Ave W,194,Other
Columbia & 5th,119,49.266476,-123.109389,18,Alley,4bf831bd5317a5936864ff7e,,49.26818742027952,-123.10859416119264,,198,Other
Columbia & 5th,119,49.266476,-123.109389,18,Kit and Ace HQ,54ee0736498e990be84f6165,Clothing Store,49.26493330949926,-123.10799259473814,123 W7th Ave,199,Banks & Shops
Columbia & 5th,119,49.266476,-123.109389,18,Vancouver Biennale,4c0483da0d0e0f47881f049a,Sculpture Garden,49.26813645520728,-123.11061764817428,290 3rd Ave W,204,Other
Columbia & 5th,119,49.266476,-123.109389,18,Laura's Coffee Shop,4c48639e417b20a19bbfe0a9,"Diner, Chinese Restaurant, Coffee Shop",49.267527922858704,-123.1068346153756,1945 Manitoba St.,219,Restaurants & Bars
Columbia & 5th,119,49.266476,-123.109389,18,Starbucks,4aa9212ff964a520185220e3,Coffee Shop,49.267179,-123.113134,2035 Yukon St,282,Restaurants & Bars
Columbia & 5th,119,49.266476,-123.109389,18,Mount Pleasant Vintage & Provisions,6312aa07a5372f31e1635aa3,Restaurant,49.26583900222664,-123.10628525879264,67 W 6th Av,235,Restaurants & Bars
Columbia & 5th,119,49.266476,-123.109389,18,TEAM Radio,4d39cfb61fc36dcb2a555ff5,Arts and Entertainment,49.26782789367919,-123.11205137829926,300-380 W. 2nd Ave,244,Other
Columbia & 5th,119,49.266476,-123.109389,18,PacBlue Printing,4aa9938bf964a5205a5420e3,Office Supply Store,49.26782789367919,-123.11205137829926,200-380 W. 2nd Ave.,244,Banks & Shops
Columbia & 5th,119,49.266476,-123.109389,18,James Condo Development by Cressey,4be3428321d5a5930aa51811,Structure,49.268584539676894,-123.11130472547092,288 W. 2nd Ave,272,Other
Columbia & 5th,119,49.266476,-123.109389,18,Lonsdale Hide & Leather warehouse,520aa10111d2ad7942918efb,Arts and Crafts Store,49.26631245741173,-123.10551443797983,76 West 6th,281,Banks & Shops
Columbia & 5th,119,49.266476,-123.109389,18,ICBC Claims Centre,4b030dd1f964a520494c22e3,Structure,49.26653590822221,-123.11332016540608,456 West 5th Ave.,285,Other
East Blvd & 37th,120,49.238105,-123.154966,20,White Spot,4b5f6cd8f964a52090b929e3,"Burger Joint, Breakfast Spot",49.23763447335214,-123.15546667190972,5367 West Blvd,63,Restaurants & Bars
East Blvd & 37th,120,49.238105,-123.154966,20,Bufala Kerrisdale,539cfd6f498e2eba5818d2e7,Pizzeria,49.23743012718433,-123.15567362072116,5395 West Blvd,90,Restaurants & Bars
East Blvd & 37th,120,49.238105,-123.154966,20,Homeslice Cafe & Bakery,64fcf48bc381f46e81d0be77,Bakery,49.237972,-123.155624,5335 West Blvd,49,Restaurants & Bars
East Blvd & 37th,120,49.238105,-123.154966,20,Frankie's Candy Bar,4c71a7b5ad69b60cf69c81b9,Candy Store,49.23810995359338,-123.15573186307108,5305 West Blvd,55,Banks & Shops
East Blvd & 37th,120,49.238105,-123.154966,20,Comebuy,5b01f0df16fa04003926d021,Bubble Tea Shop,49.2379399976896,-123.1557173023929,5335 W Boulevard,57,Banks & Shops
East Blvd & 37th,120,49.238105,-123.154966,20,Sushi King House,4c91570e7088a1432138b043,Sushi Restaurant,49.23788334561821,-123.15571244884693,5333 West Blvd.,59,Restaurants & Bars
East Blvd & 37th,120,49.238105,-123.154966,20,West Coast Medical Imaging,5bf2e9462db4a9002c325b4e,Medical Lab,49.23796059433047,-123.15580012918112,"5337 West Blvd, Vancouver, BC V6M 3W4",62,Other
East Blvd & 37th,120,49.238105,-123.154966,20,7-Eleven,4b6d0363f964a520fd622ce3,Convenience Store,49.23867646990959,-123.15578039910184,5299 Arbutus St,86,Banks & Shops
East Blvd & 37th,120,49.238105,-123.154966,20,West Boulevard Veterinary Clinic,4c11757617002d7fcd45e609,Veterinarian,49.237579487552,-123.15560535477518,5383 West Blvd,74,Other
East Blvd & 37th,120,49.238105,-123.154966,20,Magic Box Hobbies,4d4c835be1ec6dcbe735da75,Hobby Store,49.23861981851079,-123.15577554546852,2105 West 37th Ave,81,Banks & Shops
East Blvd & 37th,120,49.238105,-123.154966,20,Vivo! Gelato,4c38f5a00a71c9b668b141c9,Gelato Shop,49.23743012718433,-123.15567362072116,5395 West Boulevard,90,Banks & Shops
East Blvd & 37th,120,49.238105,-123.154966,20,Taco Del Mar Mission Burrito,dcb730d373484b2c3ba02ae1,"Diner, Mexican Restaurant",49.237203516725685,-123.15565420681948,5401 West Blvd,111,Restaurants & Bars
